tweet_id,sentiment,SenNumber,author,content,,,,,,,
1694882551,worry,13,piercedbrat,@lovemedown yay! your face is back,,,,,,,
1694882533,neutral,9,KTHNXGTFFUBI,Morning twitter,,,,,,,
1694882523,relief,10,ThePhene,"well, having looked at my bruv's exam timetable and french oral exam I feel very fortunate  now to, erm, digest my morning revision...",,,,,,,
1694882518,surprise,12,TheBibik,"@ismnora strangely enough, yes.  but then it works for me, may not for everyone.",,,,,,,
1694882504,happiness,6,cassiewills,@clara018 heyy lol we are talking on david archuleta site as well lol  your funy lol,,,,,,,
1694882389,neutral,9,SteveHyden,"@mathewhulbert The Air that I Breathe, Just Like a Pill - you know the kind of thing - makes a change to Daniel O'Donnell and Jim Reeves",,,,,,,
1694882370,worry,13,Ash0426,back home early for once  - wow this thing is getting addictive..................damn u phil XD,,,,,,,
1694882264,neutral,9,Barnam,wow- back to business as usual after 3 days  of excess  #weekend,,,,,,,
1694882256,love,8,carlingruse,@ryan_lopez I love you  kiss me!,,,,,,,
1694882189,sadness,11,randirooks,I sure do wish my mind could enter that box called &quot,nothing&quot, that men have.  My brain just won't go there... and it's exhausting.,,,,,
1694882165,surprise,12,obsessedwithyou,just found out that selena gomez's birthday is 6 days after mine,,,,,,,
1694882128,neutral,9,junkie4yourlove,Created a new album on my Facebook for my Phantom cross stitch  I want to track my own progress so I feel like I am getting something done,,,,,,,
1694882122,neutral,9,SLUZZA,"maaate,grooovin was off the chain. uploading videos to youtube  www.youtube.com/sluzzaa  go watch!",,,,,,,
1694882049,neutral,9,krabbypattyy,is on the phone,,,,,,,
1694881980,neutral,9,uexpectme2talk,One interlock down one to go,,,,,,,
1694881962,neutral,9,MissJoejonas1,@alexcashcash you guys need to come to somewhere in like philly or somewhere in north jersey,,,,,,,
1694881956,worry,13,helenr28,"@leeboardman oh dear, hope you are feeling better soon, get some nice hot chicken soup down you.",,,,,,,
1694881920,love,8,ManuelaW,"@DesktopGoldfish Yay, three followers! Good to know more than one person in this big wide world likes fishies.",,,,,,,
1694881844,surprise,12,lala_fierce,@BKMS4life thx for following,,,,,,,
1694881731,happiness,6,alcoholicartist,it was a hard weekend. too much alcohol on these fuckin &quot,weinfest&quot,,,,,,
1694881728,love,8,thomasreilly,its nice to have no assignments for the night,,,,,,,
1694881618,love,8,bittysizeterror,is about to go into her last final.  happiness!,,,,,,,
1694881616,relief,10,LoTay111,Heading to the U of Utah hospital. Have a great day everyone,,,,,,,
1694881579,neutral,9,happytwitt,"@sharonhayes  My goal is to live this month 1minute, 1 hour, 1 day at a time &amp; to do NOW what I may have otherwise put off.   So true!",,,,,,,
1694881479,neutral,9,MsGlamourista,@20somethingnl:20somethin' single,,,,,,,
1694881396,love,8,parisastonexx,"@homeandhosed :O goodness, i havn't heard it. i lovelovelove her old stuff though, the overture the underscore is the best album i think",,,,,,,
1694881376,happiness,6,ASHAWEE15,@Pink congradts on ur show  Even tho i wasnt there lol,,,,,,,
1694881337,happiness,6,steph1985,@treewatcher21 Ah veronica! its a pleasure to meet you  I'm stephen,,,,,,,
1694881334,fun,5,xashfontttx06,Last day of high school!,,,,,,,
1694881267,hate,7,last0pendoor,awake.  school. ew. but i put on some nice lotion.,,,,,,,
1694881263,neutral,9,missbeckala,Good morning tweeps! I have a feeling I won't be oversleeping now that Gracie is around.  She pounced on my head and woke me up at 7am.,,,,,,,
1694881196,happiness,6,aditisharma12,nice weather..looks like its going to rain here in # Delhi.,,,,,,,
1694881181,neutral,9,feiah,"@DavidArchie Maybe you can take a recorder with you around, so when you can record those new melodies that you've came up with in yr head",,,,,,,
1694881147,neutral,9,CLRSECRETARIAL,"@AKAVirtualPA Thanks Anita, I am looking for hosting, I will look at them too",,,,,,,
1694881104,relief,10,camanomade,"@Hooked4Life Sheesh. No crochet? BAH and humbug. And sleep? Um, I suppose I will someday",,,,,,,
1694881099,happiness,6,ade_brown,"Out for a walk in the cornish countryside, on the great British bank hol   http://bit.ly/AILUn  http://yfrog.com/6rwwtj",,,,,,,
1694881078,relief,10,stephiewephy,finally over my sickness.,,,,,,,
1694881045,enthusiasm,4,liesl78,"@sammoran BTW, 'nathanfillion' is trying to beat his Flight Control score as well, maybe you should follow each other?",,,,,,,
1694880994,fun,5,DigitalFur,"@Lurkine Would you travel to the UK for one?  The big US meets sound great, I'd love to go to one of those, so many furs &amp; so much art",,,,,,,
1694880992,fun,5,aanlouise,@jason_mraz http://twitpic.com/4iq19 - popcorn crazy dude and still adorable,,,,,,,
1694880955,worry,13,alvinpaul,"@RonRuys Oh i see. My grandparents were from Ilocos as well, but they moved to Nueva Ecija",,,,,,,
1694880947,enthusiasm,4,aimeechocoholic,@gregjames will you be posting a pic of you H suit?? Pretty please?,,,,,,,
1694880875,neutral,9,BJ111,@LiesX I see,,,,,,,
1694880866,love,8,danielleelyce,@danielle_eleni I love you too!,,,,,,,
1694880615,worry,13,panah,@createtomorrow good morning! Got to be afternoon in Germany,,,,,,,
1694880589,relief,10,DestinPrincess,Happy Monday morning!,,,,,,,
1694880579,happiness,6,emilylouisemei,omg supernatural is on after good news week,,,,,,,
1694880557,sadness,11,desireecoralyn,"I am going to work than, ill be home, and im going to look for my camera since it must be lost in my house. everyone have a wonderful day",,,,,,,
1694880554,happiness,6,caffscho,happy star wars day,,,,,,,
1694880522,fun,5,ChrisLovesMusic,back from my nice hot shower      i am wishing that brent was my older brother,,,,,,,
1694880520,relief,10,joyfulbathco,@kailinnicole you're right about the duckies  thanks for being such a big help with wrapping &amp, writing up!,,,,,,
1694880449,neutral,9,patmaddox,"@coreyhaines well if you're ever headed back to the west coast, hit me up. I have a tiny place, but we can hack and hang out at the beach",,,,,,,
1694880437,happiness,6,Dogbook,Clive it's my birthday pat me  http://apps.facebook.com/dogbook/profile/view/6386106,,,,,,,
1694880419,neutral,9,mneylon,"@bohoe no idea offhand, but if you keep tweeting about crowdsourcing graphics I'm sure someone will tell you",,,,,,,
1694880315,happiness,6,BaileyManx,I have been awarded my first ever credit card,,,,,,,
1694880305,neutral,9,Cazedmunds,"Woke up dreaming I met my Hero; Author Anne Rice &amp; her son, author Christopher Rice. I was in such euphoria. Perhaps I would someday.",,,,,,,
1694880252,neutral,9,Missdanielle143,Waking up at ungodly hours to go to work is starting to get old but at least the coffee is good,,,,,,,
1694880246,happiness,6,msmack9871,"@DjChino102Jamz  I just got through doing my work now I can take the whole day off, its great being your own boss",,,,,,,
1694880213,love,8,Lola_Pops,"ha ha ha I slept in again, three days in a row! must be a new personal best  today I'm going to attempt to finish my regluing my fans.",,,,,,,
1694880209,neutral,9,tsarnick,@jeffsgrippen it gets down to like 10C at night  and about 25C in the day,,,,,,,
1694880191,neutral,9,AchimMuellers,http://goingtorain.com/ - about as precise as any other weather report,,,,,,,
1694880172,worry,13,JackRyanBauer,"@IRON100 personally, I could not decide which election sign to place on North40 last fall : Reagan 08, TJefferson 08 or TRoosevelt 08",,,,,,,
1694880056,worry,13,jayebuddy,School then football then with alecceeee,,,,,,,
1694880042,neutral,9,sandtats,Smiling!  These guys are!    Turn up your speakers and SMILE~life is good! http://www.imtiredonline.com/smile/,,,,,,,
1694879931,neutral,9,Yermilla,"Room is clean, now it's time for breakfast",,,,,,,
1694879883,neutral,9,samruddhi_dadhe,@tanmaygolhar thanks..,,,,,,,
1694879835,happiness,6,aweekes,"@dandineen I am UCE, I did my PGCE there   went to Leicester for my main degree though ...",,,,,,,
1694879793,fun,5,AndyCorney,Woo - got a fast mobile broadband connection now,,,,,,,
1694879714,worry,13,carlingruse,I love when ryans a housewife. Makes me smile.,,,,,,,
1694879649,worry,13,tarlie_,@jordandroid It's Star Wars day?! Urgh I'm gonna have to get the videos out,,,,,,,
1694879561,neutral,9,LucyDAdams,@markmacleo just checking,,,,,,,
1694879525,neutral,9,BeckyOsullivan,Laura When Ur up Call Me,,,,,,,
1694879423,love,8,paulina1,@pcornqueen Good morning and thank you for the re-tweet. Have a great day yourself.,,,,,,,
1694879324,neutral,9,x_tara,@gfalcone601 i knew a horse called dollar too,,,,,,,
1694879312,fun,5,mmg1195,"@Jonasbrothers That sounds like lots of fun, Nick! lol",,,,,,,
1694879284,happiness,6,spanglegluppet,"@macmuso thank you very much, I'm glad you like them!",,,,,,,
1694879270,happiness,6,aebennett,Guinness got 2 'new' toys from mom and dads house.  Hooray for free stuff,,,,,,,
1694879095,happiness,6,Jane_Paris,@clumsyFA yeah! Love my Hawaiian outfit. We reused that for rugby 7 this year with @doublechin,,,,,,,
1694879082,happiness,6,JoyfullyHis,Going to the gym early trying to get back in shape again. My husb got me a gift cert to swim w/ Dolphins for my BD.  Need muscles!,,,,,,,
1694879064,happiness,6,oslolso,@DaveDuarte I can remember those Evidence Based Management lectures...definitely the best of EBM,,,,,,,
1694879052,neutral,9,rashmi_patel,@kiyomisu ya and i would have gained a few kgs by then.  what are you working on today?,,,,,,,
1694879041,love,8,contesthunter,@JennNinja Thanks too,,,,,,,
1694878906,happiness,6,kimberly625,"@Monica2112 this is 5 hours late, but i never managaed to sleep properly. i think david tweeting me back earlier is the reason. ahaha",,,,,,,
1694878873,love,8,portiaelizabeth,"@lauurajm i do i do, i feel absoulutley fine",,,,,,,
1694878871,neutral,9,MACstud_tracluv,going to take my last final @8am... wish me luck ..,,,,,,,
1694878847,hate,7,nuttychris,"7846 - almost catching @comedyqueen up, so gonna kick her ass, and woop i will b joing the 10k mile high club soon",,,,,,,
1694878797,love,8,tuileries,@arepeejee love Dawn of the Replicants! love music monday!,,,,,,,
1694878734,love,8,lianalovesdelta,"we can sail around the world, you and me baby...",,,,,,,
1694878670,happiness,6,melissagraf,"@yuniphan Yay! Congratulations, oh newly minted graduate. You'll have to let me buy you lunch and iced chocolates (PLURAL) to celebrate!",,,,,,,
1694878648,neutral,9,flamingokitty,"@lonemat  i'm having tuna &amp; noodles thing, smashed potato cakes &amp;......?   Winksy says hi.",,,,,,,
1694878581,happiness,6,KirstyHort,Is listening to P!nk tunage and trying to teach my cat to dance to it... I think she's getting it we can be backing dancers by next tour,,,,,,,
1694878576,relief,10,Brokenromantic,whew finally got in to RC..,,,,,,,
1694878562,neutral,9,ChrisPartin,"@greencapt Ah!  Gotcha.  Well, I'm curious to hear what you thought of Wolverine then. (if you actually went and saw it).",,,,,,,
1694878516,sadness,11,rebubba12,@PeteTaylor I miss you too!!,,,,,,,
1694859696,happiness,6,DaveBrendon,"@Nextread I agree, keep it in Star Trek but make it commercially viable! C'mon!",,,,,,,
1694859690,happiness,6,doug_holmes,Happy Star Wars Day,,,,,,,
1694859682,love,8,KitschenSink,@Tittch that's crazy why would anyone not follow you? Your tweets are so much fun,,,,,,,
1694859681,love,8,b_b_b_a_r_t,my guys call me ``BartÂ ofÂ theÂ criticalÂ questions''. I'm guessing that's a good thing.  #zeropoint.IT,,,,,,,
1694859674,happiness,6,dontknowaskjoe,@Ashika_Sunshine  I figured that... But I ended up taking my cousin to work in the Rain anyway...    But hit me up,,,,,,,
1694859644,happiness,6,imdinnar,@amazondotjon http://twitpic.com/4j9cd - whoaaaaaaaaaaa RYAN!!!! i can see his smile from here,,,,,,,
1694859613,relief,10,carocat,@hopefulauthor Thank you!,,,,,,,
1694859611,neutral,9,RoleyKrazy13,"Its prob cuz I don't really like sleeping in late, even if I tried.",,,,,,,
1694859560,fun,5,LaurenCranston,gonna be a longg day but fun - senior walk finally,,,,,,,
1694859539,neutral,9,BBRRIITTTTYY,GOING TO WATCH SUPERNATURAL shall return afterwards  xx,,,,,,,
1694859484,neutral,9,lollipopNsukers,Morning. Off to school... Ickkk!,,,,,,,
1694859474,neutral,9,tuftedpuffin,"@sammoran Sam, may I ask an odd question?  What might your fave animal be?",,,,,,,
1694859457,relief,10,claire3233,trying to watch lost online very annoying and slow...the internet not lost,,,,,,,
1694859452,love,8,htizzle,@bombchelle512 happy birthday  and @joemwestbrook congrats  wish you were here for your lady..ill take care of her,),,,,,,
1694859374,happiness,6,lovecookies,@HaoranC Go for it!!,,,,,,,
1694859322,love,8,angesbiz,@MaheshKukreja You too sweetie,,,,,,,
1694859302,sadness,11,Willemijn15,"@marnixtfn Ahahahah, hello to you and welcome on twitter ^^ Got the hang of it already?  xx",,,,,,,
1694859259,neutral,9,nmerrigan,@mbrislane officially MOSS doesnt work on Vista  but unofficially its fine,,,,,,,
1694859211,happiness,6,Sparkie89,@DickieA @chrisjlovell it's true!  @chrisjlovell have u downloaded the tweetdeck yet? it is literally amazing  xxx,,,,,,,
1694859172,worry,13,troika90,"@lise90 I've had that &quot;problem&quot; too, being charmed fast, I mean. I'll cross my fingers for you",,,,,,,
1694859153,happiness,6,MaryWassonABC36,Come join the fun as I through out the first pitch at the Legends game... May 16th @ 7 pm!   http://tinyurl.com/6nkpuz,,,,,,,
1694859077,worry,13,darrinreeves,off to pick up my daughters who appear to be picking up an unhealthy liking for primark...feel like a bad parent,,,,,,,
1694859062,neutral,9,AussieGal999,@justsal Lol re your Gillian Anderson comment,,,,,,,
1694859002,love,8,lisa_02,"This is the day that the Lord has made, I will rejoice and be glad in it",,,,,,,
1694858952,neutral,9,alexbulsara,"Well, I just need to get some motivation, and also, to do my homework, and essay... And.... it's such a lovely day! How?",,,,,,,
1694858919,worry,13,LaunchFile,Download speeds are now unlimited until further notice,,,,,,,
1694858906,neutral,9,sea101,wide awake ready for the big shopping trip! hope I get tones of sweet dealz and lots of fancy clothes,,,,,,,
1694858893,empty,3,SoxandPatches,"@LMcreation yes, Mondays are hard!  Hope you have a great day too &amp; have the opportunity to get out at some point into the sun",,,,,,,
1694858873,neutral,9,Lindseyx45,Young money,,,,,,,
1694858858,fun,5,bren1993,I'm going to school...JOY! :/ 7:20 am! I've got to go!  BYE!,,,,,,,
1694858848,happiness,6,Jentifa,@mombloggersclub Good morning,,,,,,,
1694858839,neutral,9,dadmeetup,Picture Day for 3 YO preschooler. Light blue striped utton down and kahkis.  Wonder what color they will be when I pick him up in 3 hours,,,,,,,
1694858718,happiness,6,Janitachauhan,"Chillin with the rents, and looking at hilarious old photos. Well funny!",,,,,,,
1694858714,sadness,11,Jorgegon,Working working and working at www.redirlanda.es. Many hours spent but it worth!! Letï¿½s make Red Irlanda big,,,,,,,
1694858711,worry,13,dougggie,"@faceofboe you need to play something from Mary Poppins at them, everyone knows that's how rooms get tidy",,,,,,,
1694858699,happiness,6,minako_ririinu,i've heard Basment Jaxx's new song &quot,Raindrops&quot,...that's fantastic!!! and makes me dancing  i can't wait Fuji Rock Festival...,,,,,
1694858693,neutral,9,twilightnewborn,"@aussiecynic mostly just going to work and then update my twilight blog  basically, that's my life. Is it sleeptime for you?",,,,,,,
1694858635,happiness,6,Tibul,"reviews done, 30 new sentences, 100+ iknow done wow on a role",,,,,,,
1694858619,happiness,6,Silvialynch,Good morning  ready to start this week.,,,,,,,
1694858617,neutral,9,SuzySpaatz,"@atchoum1979 Where you at?   No tweeting today? No gardening either, I bet?",,,,,,,
1694858588,neutral,9,modernemotive,"@ThreeBySea Hey there, I just crop them in Photoshop and play around with the composition. What looks better large etc.",,,,,,,
1694858556,love,8,IamFourgvn,working @ the preschool....waiting on the kiddies to get here.....making dunkin donuts coffee,,,,,,,
1694858545,fun,5,annelidworm,"@Wossy You know, you can read almost all your Tweets as some sort of disgusting euphamism.  It's quite fun",,,,,,,
1694858375,happiness,6,Nurul54,@1sweetwhirl remember the guy who 1st #tweetbud you! ~&gt, @yashved_2890  help him get 900 flwrs &amp, make him smile!,,,,,
1694858309,worry,13,tarunchandel,"@leeprovoost the movie takes a lot of digs at the Indian Movie Industry so may not much sense, unless you have followed it long enough",,,,,,,
1694858308,neutral,9,VMaligkos,Planning the things to do in May,,,,,,,
1694858295,happiness,6,music_flurry,"? Polly Scattergood's new single out today! Download the Please Don't Touch EP on iTunes, it's ace!  http://tr.im/kpK8",,,,,,,
1694858289,love,8,Jenniferleslie,Waiting for the El &amp, listening to a little MJB &quot,Just Fine&quot,. Perfect song to start my week.,,,,
1694858263,happiness,6,aprilyim,@mikefoong lol i like challenges  the more impossible the more i want to try!,,,,,,,
1694858226,neutral,9,bibbleco,The fine old British tradition of chilly grey drizzle on a Bank Holiday is still observed,,,,,,,
1694858208,happiness,6,missmarvinhumes,"@frixionofficial its a hott tuuneee,",,,,,,,
1694858067,neutral,9,jamesravenell,@drhett Not yet. I hope to check it out this week.,,,,,,,
1694858011,neutral,9,isacullen,"@danger_skies  but gi is team edward, so i'd watch your back :p",,,,,,,
1694857831,fun,5,markpeters77,"@JacobLovie Haha it's not awful at all, but I think everyone hates the sound of their voice when they hear it played back, I know I do!!",,,,,,,
1694857814,happiness,6,thankyougravity,I had fun this summer,,,,,,,
1694857795,happiness,6,bilblogz,@GreeGreece Thanks for the Gifford Lectures page,,,,,,,
1694857767,neutral,9,lakeeffectskid,"I'm the bird with broken wings, she's the song i love to sing  you know who you are xx",,,,,,,
1694857754,love,8,bepositivebud,good morning!  i hope you all have a good day today!! although its a monday... be positive! ,),,,,,,
1694857709,relief,10,40Ringz,"Wow, I just realized that this is the last month of my school year!",,,,,,,
1694857662,neutral,9,Angelique110,New top!  http://tinyurl.com/cyd3pp,,,,,,,
1694857590,neutral,9,keza34,@Jamie_127 not nice.rather be one or the other.lol,,,,,,,
1694857555,love,8,fire_baby,"Oh Top Gear (UK), how I love thee",,,,,,,
1694857508,fun,5,shancmf,@fayarina shweeeeet!,,,,,,,
1694857363,fun,5,brittanybannana,"@bmthofficial  good as, cya in melbourne",,,,,,,
1694857358,happiness,6,drjohndc_blog,@annahasphyxiate re sore back and legs: well at least you had a good time. epson salt works good usually.  DM me if need more help,,,,,,,
1694857352,neutral,9,Carol_Clements,Everyone is here. We're off to party now,,,,,,,
1694857326,happiness,6,georgyy,happy star wars day everyone  off to celebrate with the family... ok we're not celebrating it but i am going round to the famo's...,,,,,,,
1694857307,fun,5,danhugga,@backsue rofl rofl. Have fun,,,,,,,
1694857182,love,8,infamuzgracie,8am math final wish me luck,,,,,,,
1694857148,happiness,6,x_raman_x,congratulations penjiiii !!! Are we calling him soulja boy or mcbaby lol,,,,,,,
1694857118,neutral,9,Lizthebiz,@LichfieldBlog @nickbrickett #lichfield #tweetup sounds like fun  Hope to see you and everyone else there!,,,,,,,
1694857087,enthusiasm,4,EnchantedStar,@joshcoop Absolutely!  When we hit bottom there is only one way to go.,,,,,,,
1694857083,surprise,12,iceman3210,@jordanmccoy awwww how cute its a pUG,,,,,,,
1694856980,relief,10,_Rayna,May the Forth be with you... ha yes... Today is my birthday  Star Wars day... Aren't i lucky you star wars Fans?,,,,,,,
1694856965,neutral,9,sambinha,@ruis3rra ehhehehe thanks,,,,,,,
1694856963,neutral,9,whogetsgladys,@x_dec0de I finally just have 1 hour of history... at 3.00 pm! but I went to my highschool at 8.00 am to make some homework with a friend,,,,,,,
1694856808,neutral,9,jeppa,@Deathwishedx3 If you haven't changed your mind by mid-June then you can have one  x,,,,,,,
1694856748,hate,7,liljenn618,"@curtistrichel thank you for being cabbie this AM-wasn't pissed and slamming doors this AM BTW, just hauling ass to get bathed before 6!",,,,,,,
1694856682,neutral,9,suupermario,May the 4th be with you -&gt, heute ist Star Wars Day,,,,,,
1694856614,relief,10,rygledhill,"@hasinamin I'm the same, don't panic. Big topman",,,,,,,
1694856603,happiness,6,JohnLauber,"@rewebcoach So far (with the exception of the rain), my morning is Great.  But I won't let it dampen my day",,,,,,,
1694856544,neutral,9,boydchan,@mobilebomb Hope he'll get well as soon as possible &amp, back to be a hyper dog.,,,,,,
1694856542,surprise,12,Gurumi,@filogrrl yeaaa i just got the link off his lj,,,,,,,
1694856541,fun,5,LauraKHesketh,@AmandaHol Britains got Talent just gets better every week,,,,,,,
1694856538,worry,13,NGowers,"@Taddy69 Not good, I know that feeling. Hope you get well soon.",,,,,,,
1694856514,neutral,9,monchito,@matthew_nl they're bees that will be trapped into my honeypot,,,,,,,
1694856445,happiness,6,aweekes,@NakedSoap @dandineen lol yep sure do... although I must get out the house today !!!,,,,,,,
1694856438,enthusiasm,4,DawnCompton,@twochix1 I want to see David cook!!,,,,,,,
1694856391,worry,13,BiancaCullen,@katie_andhearts Fingers crossed,,,,,,,
1694856302,happiness,6,AndyWright77,@dayv79 haha I just playing,,,,,,,
1694856296,happiness,6,rossautomatica,@Emily_Morden ..be at richard's. if not then i'll see you when you/we get back  good luck!,,,,,,,
1694856251,sadness,11,Tas_E,"@shotdown Haha, she's up here to stay, it's nearly 2 hours on the coach for her to get here, may not be convenient for an hour of TV!",,,,,,,
1694856238,hate,7,stePRINCE,"his footy, and getting krisnan inu back on the team  / also, twitter, get rid of the ridiculous character limit.",,,,,,,
1694856223,neutral,9,ankurb,"@ashumittal @twilightfairy #wci hashtag simply isn't dying out anytime soon, is it.",,,,,,,
1694856201,happiness,6,LauraPls,I'm still pumped from the concert saturday. 17/7/09 here i come,,,,,,,
1694856199,fun,5,KamekaD,Morning Twitterland! Countdown to TCI begins again... Will get through Monday to Wed. knowing that I'm outta here on Thursday! Woo hoo!,,,,,,,
1694836642,neutral,9,dcno1,is now on twitter.....,,,,,,,
1694836590,love,8,aussiemcflyfan,@xo_mcflyandjb hey! i loved your chapter!! more soon okay?  xx,,,,,,,
1694836570,fun,5,Sparkie89,@DickieA YAY!!! I'm glad that I'm not the only one who is about to sign away their soul to Twitter and Facebook!  welcome! xxx,,,,,,,
1694836547,enthusiasm,4,treewatcher21,@AlexTrup Thx,,,,,,,
1694836509,worry,13,Yeeekirstielee,@natalietran not to seem like some crazy paedofile typing with one hand and fiddling with my willy in the other but you the coolest ever,,,,,,,
1694836483,happiness,6,pcornqueen,@TracyeDukes Good Morning and thanks for the Retweet,,,,,,,
1694836461,relief,10,erikarhanetan,@rhyanoutrageous thank you,,,,,,,
1694836454,love,8,rocketjsquirrel,@susanasantos CONGRATULATIONS on the test!,,,,,,,
1694836453,worry,13,kbodnar32,@hueypriest guess that depends on if you want to be on the jury,,,,,,,
1694836450,surprise,12,Valeriejayne,"@marieosmond See you October! Love the new book, when's the next one out?",,,,,,,
1694836431,worry,13,UzEE,@HamzaZafar That's the problem. DNS isn't working  uTorrent and DestroyTwitter are working while everything else is down.,,,,,,,
1694836379,relief,10,rebekahnew,ah just finished making tea for tomorrow night,,,,,,,
1694836374,love,8,jentyers,@ddlovato  i just saw your performance on the ellen show. we're so behind in australia  you were AMAZING and have such a wonderful voice!,,,,,,,
1694836342,surprise,12,georgiec94,@niveauxbandit heyy are you ok...? i know it sucks having her in you dorm... but i assure you it will be ok,,,,,,,
1694836338,neutral,9,mstashwick,"NIN App Gets Rejected by Apple, Reznor Threatens to go Jailbreak - always entertaining  http://viigo.im/sXB",,,,,,,
1694836319,neutral,9,JulzM,@Maab You weren't feeling well today? Meh blue tongue I did warn you.,,,,,,,
1694836282,happiness,6,peace_,@ckjchambers I agree the G B Reef got my vote  #queensland,,,,,,,
1694836256,happiness,6,Mannydas,"been playing UFC Unleashed 2009 demo, its a impressive game, got the Apprentice on now, Lazy Monday",,,,,,,
1694836238,love,8,alleeschlitz,Panera Bread potato chips are the best at 715 in the morning.,,,,,,,
1694836193,love,8,iKasperr,"@jenniferjayy so long, farewell! &lt;333 Have a super amazing day! I'm going to sleep.",,,,,,,
1694836169,love,8,taasshhh,Dancing was alright todayy still doing Jai Ho!!,,,,,,,
1694836168,worry,13,sweetlyaroundme,@Shazmir b/c you catnapped...cats always have weird dreams,,,,,,,
1694836167,surprise,12,jonbergan,"@NHBS We don't really offer that service as we're web/graphic designers and not desktop publishers. So, I thought maybe you could help?",,,,,,,
1694836122,neutral,9,scraliontis,"@popey you are right, enjoy the lasagne,",,,,,,,
1694836115,enthusiasm,4,Thyrist,"Polly Scattergood's new single out today! Download the Please Don't Touch EP on iTunes, it's ace!",,,,,,,
1694836110,neutral,9,linnjeanette,@Mariakri are you and melissa celebrities now?,,,,,,,
1694836084,neutral,9,missphiaelle,"Calling it a &quot;night&quot; abt an hour early.  All brain activity will be prorogued until further notice.  Happy journeying, everyone!  x",,,,,,,
1694836060,happiness,6,bmx_ballar,"skipping school w/ carleigh today, both of us barley got an hr of sleep last nite. i got a new bby kitten! shes all black",,,,,,,
1694836010,surprise,12,yeyeismynicki,listening to her stolen music. just loved it cause its free!,,,,,,,
1694835867,neutral,9,Miss_Janey,my music http://www.myspace.com/janedurkin,,,,,,,
1694835857,worry,13,martinely,"Ride bmx on the beach in Burgas, after careoke night",,,,,,,
1694835789,happiness,6,therealsecret,@HemalRadia Hello pal..nice 2 c u today...have a gr8 week,,,,,,,
1694835769,love,8,cassiewills,listening to David Archuleta album it's amazing,,,,,,,
1694835761,surprise,12,juliaa_x,"talking to sam on msn, twitter is so 5 minutes ago",,,,,,,
1694835645,love,8,theospencer,hopes everyone is having an amazing bank holiday monday. NO WORK,,,,,,,
1694835633,enthusiasm,4,eeyaah,im so new!! and i need ur help,,,,,,,
1694835535,love,8,R0undB0y,Happy six months for me and her,,,,,,,
1694835528,love,8,Davinabee,up at 4:30am west coast time..gettin ready to catch my flight back home..soooo excited to go back to my two fav boyzzzz  puppy n BF,,,,,,,
1694835508,fun,5,cloverdash,@leannenufc Go for it! Chinese sounds yum!,,,,,,,
1694835507,worry,13,elmoashley,school then game oh joy  totally not lookin forward to this day,,,,,,,
1694835471,neutral,9,_Zuzu,Hello Twitter,,,,,,,
1694835388,happiness,6,minnieburley,@trekkerguy Have already had a great day!  Enjoy your Weeties!,,,,,,,
1694835313,relief,10,_mella_,"I don't believe it, my puppy likes brussels sprouts!",,,,,,,
1694835214,happiness,6,amythemermaid,this goes out to the one n only smirker   cheers dave!  aka jak  aka the best chest ever! ? http://blip.fm/~5jjcc,,,,,,,
1694835175,sadness,11,gemmaburton,"I was right, street market + rain = not a good idea! Am at home now with the fire on and a bacon sandwich yummmmm",,,,,,,
1694835127,love,8,joshcoop,@EnchantedStar it can only get better.,,,,,,,
1694835092,neutral,9,sanna_o75,@JawshE It starts again June 14,,,,,,,
1694835084,happiness,6,el_perverso,finish some sketches und then go out an skate! Yeeeehaaa! got a new deck,,,,,,,
1694835025,neutral,9,hugoduraes,The 10 Coolest Foreign Words The English Language Needs. Check the number one. Amazing!  http://is.gd/s9B1,,,,,,,
1694835011,relief,10,thejoanator,I'm a bit happier now. Found a bit of motivation in Physics. I know I won't do well for the paper but at least I've started revising,,,,,,,
1694835005,happiness,6,super_carolin,"@taylorswift13 We welcome you, Taylor ) Although it's raining :// Can't wait for your concert  x",,,,,,,
1694834991,neutral,9,alyne_,@greekdude be patient  you'll get it soon,,,,,,,
1694834973,worry,13,paulderb,@jimrhiz last reply  a scholar in US Homeland Security said an ontology was created for it &quot,and everybody hated it[s prescription].&quot,,,,,,
1694834933,neutral,9,hiofatoni,MY first pos,,,,,,,
1694834822,happiness,6,likezerogravity,"Hey David! Gone on the Eye yet? It's my birthday, and you singing @ Ipswitch-best present ever! Have fun breakfast hunting!",,,,,,,
1694834806,worry,13,martynik,"feelin' somewhat down; ugh, i don't want to have an exam! oh well... 5 days baby!",,,,,,,
1694834800,happiness,6,sammcote,gooooood morning,,,,,,,
1694834781,love,8,amyxox,@mynkeymonkey CONGRATULATIONS! How lovely,,,,,,,
1694834767,worry,13,amazingphoebe,"@sebby_peek mkay :/ did you tell him on msn? bfgurelgbsr yeah, i guess so, i don't know if i like it, i'll wait till i get your opinion",,,,,,,
1694834742,love,8,Jlwycoff,@peacecharade you will be great! Have a wonderful first day,,,,,,,
1694834717,worry,13,glambertshan,@Oprah an oprah guest if ever i saw one  http://tinyurl.com/d39x4n,,,,,,,
1694834678,neutral,9,bmthofficial,@brittanybannana is not too hot and not to cold,,,,,,,
1694834639,neutral,9,beccaxshmecca,Playing see you again-miley cyrus in the shop,,,,,,,
